C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_32_581.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_32_581.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_32_581.jpg,-0.7,1,0,5.441921
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_32_660.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_32_660.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_32_660.jpg,0,1,0,6.310171
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_32_740.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_32_740.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_32_740.jpg,0,1,0,7.224081
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_32_817.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_32_817.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_32_817.jpg,0,1,0,8.132479
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_32_897.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_32_897.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_32_897.jpg,0,1,0,9.033885
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_32_975.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_32_975.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_32_975.jpg,0,1,0,9.928236
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_056.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_056.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_056.jpg,0,1,0,10.81554
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_134.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_134.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_134.jpg,-0.2,1,0,11.51609
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_214.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_214.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_214.jpg,0,1,0,12.4847
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_292.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_292.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_292.jpg,0,1,0,13.32671
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_370.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_370.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_370.jpg,0,1,0,14.16539
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_449.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_449.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_449.jpg,0,1,0,15.08223
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_529.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_529.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_529.jpg,-0.1,1,0,15.94128
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_607.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_607.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_607.jpg,-0.3,1,0,16.75754
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_685.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_685.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_685.jpg,0,1,0,17.58785
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_765.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_765.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_765.jpg,-0.1,1,0,18.42244
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_844.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_844.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_844.jpg,-0.3,1,0,19.21706
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_33_924.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_33_924.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_33_924.jpg,0,1,0,20.01946
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_002.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_002.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_002.jpg,0,1,0,20.63356
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_083.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_083.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_083.jpg,-0.25,1,0,21.60632
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_162.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_162.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_162.jpg,0,1,0,22.18675
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_241.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_241.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_241.jpg,-0.1,1,0,22.9722
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_320.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_320.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_320.jpg,0,1,0,23.73226
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_399.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_399.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_399.jpg,0,1,0,24.5047
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_479.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_479.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_479.jpg,0,1,0,25.27378
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_561.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_561.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_561.jpg,-0.05,1,0,26.0372
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_641.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_641.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_641.jpg,-0.25,1,0,26.76733
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_721.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_721.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_721.jpg,-0.45,1,0,27.41514
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_800.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_800.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_800.jpg,-0.6500001,1,0,27.97279
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_881.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_881.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_881.jpg,-0.8500001,1,0,28.44001
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_34_966.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_34_966.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_34_966.jpg,-1,0.9155083,0,28.9064
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_047.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_047.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_047.jpg,0,0.6713776,0,29.26892
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_128.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_128.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_128.jpg,0,0.9129484,0,29.741
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_208.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_208.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_208.jpg,0,1,0,30.19012
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_286.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_286.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_286.jpg,0.1,1,0,30.18627
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_364.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_364.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_364.jpg,0.3,1,0,30.16233
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_443.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_443.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_443.jpg,0.45,1,0,30.14713
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_521.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_521.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_521.jpg,0.6500001,1,0,30.128
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_600.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_600.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_600.jpg,0.8500001,1,0,30.10342
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_678.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_678.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_678.jpg,1,1,0,30.09584
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_759.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_759.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_759.jpg,0,1,0,30.17282
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_838.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_838.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_838.jpg,0,1,0,30.18433
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_917.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_917.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_917.jpg,0,1,0,30.19097
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_35_995.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_35_995.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_35_995.jpg,0,1,0,30.19096
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_073.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_073.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_073.jpg,-0.05,1,0,30.19001
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_150.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_150.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_150.jpg,-0.25,1,0,30.17525
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_228.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_228.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_228.jpg,0,1,0,30.18831
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_304.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_304.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_304.jpg,0,1,0,30.19013
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_382.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_382.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_382.jpg,-0.05,1,0,30.19049
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_461.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_461.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_461.jpg,-0.25,1,0,30.176
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_539.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_539.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_539.jpg,-0.45,1,0,30.15276
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_617.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_617.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_617.jpg,-0.6500001,1,0,30.12794
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_697.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_697.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_697.jpg,-0.8500001,1,0,30.1055
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_776.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_776.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_776.jpg,0,1,0,30.16363
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_855.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_855.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_855.jpg,0,1,0,30.17599
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_36_933.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_36_933.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_36_933.jpg,0,1,0,30.18744
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_013.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_013.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_013.jpg,0,1,0,30.18992
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_094.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_094.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_094.jpg,0,1,0,30.1898
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_171.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_171.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_171.jpg,0,1,0,30.1898
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_251.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_251.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_251.jpg,0.2,1,0,30.17886
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_331.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_331.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_331.jpg,0,1,0,30.18793
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_411.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_411.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_411.jpg,0,1,0,30.18949
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_492.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_492.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_492.jpg,0,1,0,30.18976
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_572.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_572.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_572.jpg,0,1,0,30.18981
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_653.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_653.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_653.jpg,0,1,0,30.18979
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_734.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_734.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_734.jpg,0,1,0,30.1902
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_816.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_816.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_816.jpg,0,1,0,30.18831
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_897.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_897.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_897.jpg,0,1,0,30.18926
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_37_979.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_37_979.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_37_979.jpg,0,1,0,30.19064
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_38_059.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_38_059.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_38_059.jpg,0,1,0,30.19036
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_38_141.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_38_141.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_38_141.jpg,0,1,0,30.19033
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_38_221.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_38_221.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_38_221.jpg,0,1,0,30.19033
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_38_302.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_38_302.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_38_302.jpg,0,1,0,30.19034
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_38_384.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_38_384.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_38_384.jpg,0,1,0,30.19034
C:\Users\mural\projects\self-driving-car-sim\IMG\center_2020_06_08_05_11_38_465.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\left_2020_06_08_05_11_38_465.jpg,C:\Users\mural\projects\self-driving-car-sim\IMG\right_2020_06_08_05_11_38_465.jpg,0,1,0,30.19034
